match_id,country,league,season,week,date,home_team,away_team,home_goal,away_goal,result,home_lineup,away_lineup,home_passes,away_passes
0,fake,fake,1994,13,0,Wolverhampton Wanderers,West Bromwich Albion,2.0,2.0,tie,Danny Murphy - Edin Dzeko - Jay Bothroyd - Jermaine Jenas - Leroy Lita - Kemy Agustien - Ben Watson - James Milner - Armand Traore - Elliott Bennett - Declan Rudd,Dean Whitehead - Juan Mata - Ciaran Clark - Kyle Walker - Brad Guzan - Jody Craddock - Jonny Evans - Luis Antonio Valencia - John Terry - Luis Suárez - Ali Al Habsi,25 - 33 - 38 - 19 - 6 - 2 - 24 - 43 - 9 - 38 - 27,7 - 35 - 6 - 6 - 23 - 19 - 23 - 5 - 42 - 45 - 44
0,fake,fake,1994,13,0,Norwich City,Wigan Athletic,3.0,3.0,tie,Ledley King - Alexandre Song - Conor Sammon - Daniel Agger - Grétar Steinsson - Ben Amos - Chris Brunt - Kieron Dyer - Brett Emerton - Jermaine Pennant - Danny Higginbotham,Leon Osman - Fabio - Doni - Jason Roberts - Anthony Modeste - Elliott Ward - Adlène Guédioura - Aaron Ramsey - Ashley Young - David Wheater - Grant Holt,34 - 40 - 15 - 44 - 5 - 9 - 28 - 0 - 44 - 35 - 26,46 - 25 - 27 - 44 - 4 - 46 - 2 - 5 - 26 - 12 - 42
0,fake,fake,1994,13,0,Manchester City,Swansea City,2.0,3.0,loss,Kenwyne Jones - Luke Young - Ahmed El Mohamady - James Perch - Daniel Sturridge - David Dunn - Karl Henry - David Vaughan - Grant Hanley - Ivan Klasnic - Chris Herd,Cameron Jerome - Jean Beausejour - Danny Guthrie - Danny Graham - Landon Donovan - Bacary Sagna - Jon Flanagan - Jonathan Woodgate - Ashley Williams - Chicharito - Eric Lichaj,18 - 25 - 5 - 12 - 34 - 41 - 18 - 22 - 8 - 7 - 31,14 - 4 - 48 - 42 - 36 - 6 - 30 - 34 - 23 - 40 - 26
0,fake,fake,1994,13,0,Blackburn Rovers,Tottenham Hotspur,3.0,3.0,tie,Emile Heskey - Diniyar Bilyaletdinov - Gary Gardner - Cheick Tioté - Gabriel Agbonlahor - Joleon Lescott - Mark Gower - Magaye Gueye - Damien Duff - Davide Santon - Keiren Westwood,Craig Gordon - James McArthur - Jordan Henderson - Gaël Clichy - Henrique Hilário - Joe Hart - David Stockdale - David Edwards - Aaron Wilbraham - Bradley Orr - Dorus de Vries,20 - 26 - 44 - 28 - 18 - 14 - 5 - 19 - 28 - 40 - 37,45 - 22 - 32 - 25 - 28 - 24 - 26 - 25 - 22 - 16 - 47
0,fake,fake,1994,13,0,Fulham,Manchester United,3.0,3.0,tie,Billy Jones - Josh McEachran - James Collins - Aleksandar Kolarov - Keith Andrews - Christophe Berra - Gabriel Tamas - Johan Djourou - Andrew Johnson - Fitz Hall - Branislav Ivanovic,Jay Spearing - Barry Bannan - Bryan Ruiz - Mark Bunn - Anderson - David Jones - Brede Hangeland - Jamie Carragher - Jonjo Shelvey - James McClean - Emmanuel Adebayor,14 - 9 - 17 - 23 - 38 - 22 - 31 - 16 - 37 - 36 - 31,12 - 32 - 42 - 40 - 41 - 36 - 21 - 24 - 5 - 17 - 19
0,fake,fake,1994,13,0,Aston Villa,Stoke City,3.0,2.0,win,Hugo Rodallega - José Enrique - Demba Ba - Kevin Davies - Asamoah Gyan - Didier Drogba - Chris Martin - Fábio Aurélio - Carl Jenkinson - Haris Vuckic - Andrey Arshavin,Florent Malouda - Liam Ridgewell - Heidar Helguson - Mario Balotelli - Eggert Jónsson - Chris Smalling - Jamie Mackie - Adel Taarabt - Marouane Chamakh - Kolo Touré - Benoit Assou-Ekotto,37 - 30 - 11 - 32 - 5 - 9 - 28 - 8 - 33 - 41 - 42,14 - 29 - 38 - 16 - 3 - 5 - 21 - 34 - 44 - 25 - 29
0,fake,fake,1994,14,0,Queens Park Rangers,Everton,2.0,2.0,tie,Louis Saha - Darren Fletcher - Gareth Bale - David de Gea - Danny Welbeck - John Ruddy - Jonás Gutiérrez - Andrew Crofts - Brad Friedel - Leon Barnett - Clint Dempsey,Fabrice Muamba - Gylfi Sigurdsson - Fabian Delph - Kyle Naughton - Jason Lowe - Gervinho - Alex Oxlade-Chamberlain - Connor Wickham - Anthony Pilkington - Andrew Surman - Adam Hammill,8 - 16 - 39 - 11 - 18 - 43 - 45 - 7 - 23 - 11 - 21,7 - 34 - 10 - 18 - 35 - 10 - 29 - 47 - 4 - 6 - 12
0,fake,fake,1994,14,0,Arsenal,Bolton Wanderers,2.0,3.0,loss,Glen Johnson - Glenn Whelan - Clint Hill - Hatem Ben Arfa - Daniel Ayala - Danny Gabbidon - David Junior Hoilett - Craig Dawson - Kieran Gibbs - Alex - Carlos Tevez,Frank Lampard - Aaron Hughes - Gonzalo Jara - Djibril Cissé - Bradley Johnson - Emmanuel Frimpong - Adam Henley - Marcos Alonso - Jussi Jääskeläinen - Dimitar Berbatov - Jordi Gómez,8 - 30 - 27 - 45 - 30 - 8 - 3 - 6 - 44 - 31 - 23,38 - 47 - 13 - 11 - 32 - 40 - 18 - 43 - 12 - 26 - 39
0,fake,fake,1994,14,0,Liverpool,Sunderland,2.0,1.0,win,James Morrison - Lucas Leiva - Joe Riley - Ashley Cole - Gareth McAuley - Alejandro Faurlin - Marc Albrighton - Craig Gardner - Jonny Howson - Bobby Zamora - John Heitinga,Gareth Barry - Marc Tierney - David Pizarro - Gabriel Obertan - Jonathan Walters - Mark Davies - David Davis - David Silva - John Arne Riise - Leon Britton - Andy Wilkinson,40 - 37 - 19 - 33 - 2 - 7 - 30 - 22 - 32 - 7 - 17,21 - 9 - 2 - 19 - 25 - 20 - 17 - 43 - 26 - 5 - 14
0,fake,fake,1994,14,0,West Bromwich Albion,Newcastle United,3.0,3.0,tie,Jonny Evans - Juan Mata - Fabricio Coloccini - Kyle Walker - Brad Guzan - Luis Suárez - Alan Hutton - Luis Antonio Valencia - James McFadden - John Terry - Ali Al Habsi,Leighton Baines - Darren Pratley - Jonas Olsson - Danny Rose - Jermain Defoe - Jazz Richards - Franco Di Santo - Kerim Frei - Ben Foster - Luka Modric - Luke Moore,23 - 35 - 29 - 6 - 23 - 45 - 24 - 5 - 37 - 42 - 44,44 - 18 - 30 - 11 - 38 - 16 - 14 - 34 - 30 - 31 - 23
0,fake,fake,1994,14,0,Wigan Athletic,Chelsea,3.0,4.0,loss,Chris Eagles - Dedryck Boyata - Aaron Ramsey - Kevin Doyle - Fabio - Elliott Ward - Adlène Guédioura - David Wheater - Leon Osman - Grant Holt - Doni,Fraizer Campbell - David Goodwillie - Kevin Foley - Christopher Samba - Graham Dorrans - Anton Ferdinand - Antolín Alcaraz - David N'Gog - Charlie Adam - Gary Cahill - Anders Lindegaard,10 - 19 - 5 - 20 - 25 - 46 - 2 - 12 - 46 - 42 - 27,28 - 23 - 34 - 17 - 34 - 38 - 32 - 42 - 29 - 14 - 23
0,fake,fake,1994,14,0,Swansea City,Wolverhampton Wanderers,3.0,2.0,win,Mahamadou Diarra - Bacary Sagna - Eric Lichaj - Danny Graham - Jonathan Woodgate - Danny Guthrie - Jon Flanagan - Marcus Olsson - Landon Donovan - Ashley Williams - Jean Beausejour,Leroy Lita - Ben Watson - Jamie O'Hara - Jay Bothroyd - Edin Dzeko - Declan Rudd - Jermaine Jenas - Kemy Agustien - Danny Murphy - Jack Colback - Armand Traore,12 - 6 - 26 - 42 - 34 - 48 - 30 - 12 - 36 - 23 - 4,6 - 24 - 21 - 38 - 33 - 27 - 19 - 2 - 25 - 18 - 9
0,fake,fake,1994,14,0,Tottenham Hotspur,Norwich City,4.0,3.0,win,Joe Hart - David Edwards - Garry Monk - Dorus de Vries - Aaron Wilbraham - James McCarthy - David Stockdale - Jordan Henderson - Gaël Clichy - Henrique Hilário - Craig Gordon,Danny Higginbotham - Adam Drury - Kieron Dyer - Daniel Agger - Alexandre Song - Andy Carroll - Grétar Steinsson - Dickson Etuhu - Chris Brunt - Ben Amos - Conor Sammon,24 - 25 - 5 - 47 - 22 - 45 - 26 - 32 - 25 - 28 - 45,26 - 46 - 0 - 44 - 40 - 7 - 5 - 40 - 28 - 9 - 15
0,fake,fake,1994,14,0,Manchester United,Manchester City,2.0,2.0,tie,Fernando Torres - David Jones - Barry Bannan - George Elokobi - Brede Hangeland - James McClean - Jay Spearing - Mark Bunn - Jamie Carragher - Anderson - Jonjo Shelvey,James Perch - Ivan Klasnic - Denis Stracqualursi - Grant Hanley - Daniel Sturridge - Asmir Begovic - Kenwyne Jones - David Vaughan - Ahmed El Mohamady - David Dunn - Gaël Givet,9 - 36 - 32 - 20 - 21 - 17 - 12 - 40 - 24 - 41 - 5,12 - 7 - 29 - 8 - 34 - 29 - 18 - 22 - 5 - 41 - 7
0,fake,fake,1994,14,0,Stoke City,Blackburn Rovers,2.0,3.0,loss,Mark Schwarzer - Benoit Assou-Ekotto - Adam Bogdan - Heidar Helguson - Mario Balotelli - Jamie Mackie - Chris Smalling - Kolo Touré - Marouane Chamakh - Eggert Jónsson - Liam Ridgewell,Joleon Lescott - Keiren Westwood - Gary Gardner - Mark Gower - Emile Heskey - Gabriel Agbonlahor - Emmerson Boyce - Albert Crusat - Magaye Gueye - Davide Santon - Diniyar Bilyaletdinov,19 - 29 - 33 - 38 - 16 - 21 - 5 - 25 - 44 - 3 - 29,14 - 37 - 44 - 5 - 20 - 18 - 32 - 40 - 19 - 40 - 26
0,fake,fake,1994,14,0,Aston Villa,Fulham,3.0,2.0,win,Andrey Arshavin - Asamoah Gyan - Carlos Cuellar - Demba Ba - Fábio Aurélio - Kevin Davies - DJ Campbell - Marc-Antoine Fortuné - Carl Jenkinson - Didier Drogba - Haris Vuckic,Josh McEachran - Billy Jones - Gabriel Tamas - Aleksandar Kolarov - Keith Andrews - Andrea Orlandi - Branislav Ivanovic - Fitz Hall - Andrew Johnson - Darren Bent - John Obi Mikel,42 - 5 - 46 - 11 - 8 - 32 - 18 - 41 - 33 - 9 - 41,9 - 14 - 31 - 23 - 38 - 7 - 31 - 36 - 37 - 12 - 1
0,fake,fake,1994,15,0,Everton,Arsenal,2.0,2.0,tie,Kyle Naughton - Anthony Pilkington - André Santos - Danny Simpson - Connor Wickham - Alex Oxlade-Chamberlain - Adam Hammill - Jason Lowe - Gervinho - Gylfi Sigurdsson - Fabian Delph,Clint Hill - Carlos Tevez - Angel Rangel - Marc Wilson - Anthony Forde - Glen Johnson - Craig Dawson - Danny Gabbidon - Glenn Whelan - Kieran Gibbs - Alex,18 - 4 - 20 - 9 - 47 - 29 - 12 - 35 - 10 - 34 - 10,27 - 23 - 18 - 14 - 26 - 8 - 6 - 8 - 30 - 44 - 31
0,fake,fake,1994,15,0,Queens Park Rangers,Liverpool,3.0,2.0,win,Clint Dempsey - Charles N'Zogbia - Gareth Bale - Jonás Gutiérrez - Louis Saha - David de Gea - John Ruddy - Andrew Crofts - Jermaine Beckford - Brad Friedel - Danny Welbeck,Joe Riley - Joe Allen - Craig Gardner - Alejandro Faurlin - Lucas Leiva - Gareth McAuley - Bobby Zamora - Darron Gibson - Marc Albrighton - Ashley Cole - John Heitinga,21 - 36 - 39 - 45 - 8 - 11 - 43 - 7 - 31 - 23 - 18,19 - 13 - 22 - 7 - 37 - 2 - 7 - 44 - 30 - 33 - 17
0,fake,fake,1994,15,0,Bolton Wanderers,West Bromwich Albion,3.0,3.0,tie,Emmanuel Frimpong - Frank Lampard - Lee Cattermole - Jordi Gómez - Aaron Hughes - Jussi Jääskeläinen - Gonzalo Jara - Adam Henley - Dimitar Berbatov - Bradley Johnson - Djibril Cissé,Dean Whitehead - Luis Suárez - Jody Craddock - John Terry - Luis Antonio Valencia - Juan Mata - Alan Hutton - Jonny Evans - Ciaran Clark - Ali Al Habsi - Brad Guzan,40 - 38 - 12 - 39 - 47 - 12 - 13 - 18 - 26 - 32 - 11,7 - 45 - 19 - 42 - 5 - 35 - 24 - 23 - 6 - 44 - 23
0,fake,fake,1994,15,0,Sunderland,Wigan Athletic,2.0,2.0,tie,Gareth Barry - Joey Barton - Mark Davies - David Silva - Andy Wilkinson - Leon Britton - David Pizarro - David Davis - Gary Caldwell - Gabriel Obertan - John Arne Riise,Ashley Young - David Wheater - Dedryck Boyata - Aaron Ramsey - Adlène Guédioura - Chris Eagles - Jason Roberts - Elliott Ward - Anthony Modeste - Grant Holt - Kevin Doyle,21 - 17 - 20 - 43 - 14 - 5 - 2 - 17 - 32 - 19 - 26,26 - 12 - 19 - 5 - 2 - 10 - 44 - 46 - 4 - 42 - 20
0,fake,fake,1994,15,0,Newcastle United,Swansea City,3.0,3.0,tie,Francis Coquelin - Ben Foster - Kerim Frei - Luke Moore - Jazz Richards - Darren Pratley - Luka Modric - Leighton Baines - Franco Di Santo - Danny Rose - Jermain Defoe,Jonathan Woodgate - Danny Graham - Marcus Olsson - Eric Lichaj - Mahamadou Diarra - Cameron Jerome - Jon Flanagan - Danny Guthrie - Bacary Sagna - Adam Johnson - Jean Beausejour,27 - 30 - 34 - 23 - 16 - 18 - 31 - 44 - 14 - 11 - 38,34 - 42 - 12 - 26 - 12 - 14 - 30 - 48 - 6 - 41 - 4
0,fake,fake,1994,15,0,Chelsea,Tottenham Hotspur,3.0,3.0,tie,Anders Lindegaard - José Bosingwa - David Goodwillie - Fraizer Campbell - Charlie Adam - Laurent Koscielny - Kevin Foley - David N'Gog - Andreas Weimann - Graham Dorrans - Anton Ferdinand,Dorus de Vries - Bradley Orr - James McCarthy - Craig Gordon - Garry Monk - Gaël Clichy - Dirk Kuyt - Joe Hart - David Stockdale - James McArthur - Henrique Hilário,23 - 11 - 23 - 28 - 29 - 9 - 34 - 42 - 16 - 34 - 38,47 - 16 - 45 - 45 - 5 - 25 - 30 - 24 - 26 - 22 - 28
0,fake,fake,1994,15,0,Wolverhampton Wanderers,Manchester United,2.0,3.0,loss,Danny Murphy - Jermaine Jenas - Elliott Bennett - Kemy Agustien - Jamie O'Hara - Declan Rudd - Apostolos Vellios - Ben Watson - Armand Traore - Edin Dzeko - Leroy Lita,Bryan Ruiz - Mark Bunn - David Jones - Fernando Torres - James McClean - Anderson - George Elokobi - Barry Bannan - Brede Hangeland - Emmanuel Adebayor - Jake Livermore,25 - 19 - 38 - 2 - 21 - 27 - 40 - 24 - 9 - 33 - 6,42 - 40 - 36 - 9 - 17 - 41 - 20 - 32 - 21 - 19 - 32
0,fake,fake,1994,15,0,Norwich City,Stoke City,3.0,2.0,win,Andy Carroll - Ledley King - Adam Drury - Danny Higginbotham - Conor Sammon - Chris Brunt - Ben Amos - Jermaine Pennant - Daniel Agger - Grétar Steinsson - Brett Emerton,Kolo Touré - Florent Malouda - Heidar Helguson - Liam Ridgewell - Chris Smalling - Jamie Mackie - Eggert Jónsson - Mario Balotelli - Adam Bogdan - Aaron Lennon - Marouane Chamakh,7 - 34 - 46 - 26 - 15 - 28 - 9 - 35 - 44 - 5 - 44,25 - 14 - 38 - 29 - 5 - 21 - 3 - 16 - 33 - 18 - 44
0,fake,fake,1994,15,0,Manchester City,Aston Villa,2.0,2.0,tie,Grant Hanley - Chris Herd - Denis Stracqualursi - James Perch - Daniel Sturridge - David Dunn - David Vaughan - Ivan Klasnic - Asmir Begovic - Gaël Givet - Karl Henry,José Enrique - Demba Ba - Marc-Antoine Fortuné - Andrey Arshavin - Fábio Aurélio - Didier Drogba - Carl Jenkinson - DJ Campbell - Chris Martin - Haris Vuckic - Asamoah Gyan,8 - 31 - 29 - 12 - 34 - 41 - 22 - 7 - 29 - 7 - 18,30 - 11 - 41 - 42 - 8 - 9 - 33 - 18 - 28 - 41 - 5
0,fake,fake,1994,15,0,Blackburn Rovers,Fulham,3.0,2.0,win,Keiren Westwood - Gabriel Agbonlahor - Emmerson Boyce - Gary Gardner - Cheick Tioté - Mark Gower - Joleon Lescott - Jerome Thomas - Magaye Gueye - Emile Heskey - Diniyar Bilyaletdinov,Johan Djourou - Keith Andrews - Christophe Berra - Aleksandar Kolarov - Josh McEachran - Branislav Ivanovic - Gabriel Tamas - James Collins - Billy Jones - Darren Bent - Andrea Orlandi,37 - 18 - 32 - 44 - 28 - 5 - 14 - 39 - 19 - 20 - 26,16 - 38 - 22 - 23 - 9 - 31 - 31 - 17 - 14 - 12 - 7
0,fake,fake,1994,16,0,Liverpool,Everton,2.0,1.0,win,Joe Riley - Jonny Howson - Joe Allen - James Morrison - Gareth McAuley - Lucas Leiva - John Heitinga - Marc Albrighton - Chris Baird - Alejandro Faurlin - Darron Gibson,Connor Wickham - André Santos - Alex Oxlade-Chamberlain - Gylfi Sigurdsson - Anthony Pilkington - Gervinho - Danny Simpson - Adam Hammill - Andrew Surman - Fabrice Muamba - Fabian Delph,19 - 32 - 13 - 40 - 2 - 37 - 17 - 30 - 13 - 7 - 44,47 - 20 - 29 - 34 - 4 - 10 - 9 - 12 - 6 - 7 - 10
0,fake,fake,1994,16,0,West Bromwich Albion,Arsenal,3.0,2.0,win,Jody Craddock - Ali Al Habsi - Jonny Evans - Kyle Walker - Ciaran Clark - Brad Guzan - John Terry - Juan Mata - James McFadden - Alan Hutton - Dean Whitehead,Glenn Whelan - Clint Hill - Daniel Ayala - Kieran Gibbs - David Junior Hoilett - Danny Gabbidon - Glen Johnson - Marc Wilson - Craig Dawson - Angel Rangel - Carlos Tevez,19 - 44 - 23 - 6 - 6 - 23 - 42 - 35 - 37 - 24 - 7,30 - 27 - 30 - 44 - 3 - 8 - 8 - 14 - 6 - 18 - 23
0,fake,fake,1994,16,0,Wigan Athletic,Queens Park Rangers,2.0,2.0,tie,Doni - Aaron Ramsey - Ashley Young - Adlène Guédioura - Dedryck Boyata - Kevin Doyle - Leon Osman - Anthony Modeste - Fabio - Grant Holt - David Wheater,Kieran Richardson - Andrew Crofts - Darren Fletcher - Gareth Bale - Jermaine Beckford - Louis Saha - Brad Friedel - Clint Dempsey - Leon Barnett - David de Gea - Danny Welbeck,27 - 5 - 26 - 2 - 19 - 20 - 46 - 4 - 25 - 42 - 12,32 - 7 - 16 - 39 - 31 - 8 - 23 - 21 - 11 - 11 - 18
0,fake,fake,1994,16,0,Swansea City,Bolton Wanderers,3.0,3.0,tie,Landon Donovan - Mahamadou Diarra - Jean Beausejour - Bacary Sagna - Jonathan Woodgate - Ashley Williams - Eric Lichaj - Marcus Olsson - Danny Graham - Adam Johnson - Danny Guthrie,Dimitar Berbatov - Lee Cattermole - Adam Henley - Emmanuel Frimpong - Marcos Alonso - Gonzalo Jara - Jordi Gómez - Bradley Johnson - Aaron Hughes - Djibril Cissé - Jussi Jääskeläinen,36 - 12 - 4 - 6 - 34 - 23 - 26 - 12 - 42 - 41 - 48,26 - 12 - 18 - 40 - 43 - 13 - 39 - 32 - 47 - 11 - 12
0,fake,fake,1994,16,0,Tottenham Hotspur,Sunderland,3.0,2.0,win,Henrique Hilário - Gaël Clichy - James McArthur - Dorus de Vries - David Edwards - Craig Gordon - Joe Hart - Jordan Henderson - Dirk Kuyt - Aaron Wilbraham - Bradley Orr,Mark Davies - Andy Wilkinson - Leon Britton - Gareth Barry - Jonathan Walters - Jack Rodwell - Joey Barton - Gabriel Obertan - John Arne Riise - David Davis - David Pizarro,28 - 25 - 22 - 47 - 25 - 45 - 24 - 32 - 30 - 22 - 16,20 - 14 - 5 - 21 - 25 - 34 - 17 - 19 - 26 - 17 - 2
0,fake,fake,1994,16,0,Manchester United,Newcastle United,2.0,3.0,loss,David Jones - Barry Bannan - George Elokobi - Jake Livermore - Fernando Torres - James McClean - Mark Bunn - Jonjo Shelvey - Brede Hangeland - Emmanuel Adebayor - Jay Spearing,Darren Pratley - Jermain Defoe - John O'Shea - Kerim Frei - Francis Coquelin - Luka Modric - Danny Rose - Franco Di Santo - Leon Best - Jazz Richards - Ben Foster,36 - 32 - 20 - 32 - 9 - 17 - 40 - 5 - 21 - 19 - 12,18 - 38 - 24 - 34 - 27 - 31 - 11 - 14 - 46 - 16 - 30
0,fake,fake,1994,16,0,Stoke City,Chelsea,3.0,3.0,tie,Kolo Touré - Adel Taarabt - Marouane Chamakh - Mark Schwarzer - Liam Ridgewell - Mario Balotelli - Adam Bogdan - Heidar Helguson - Eggert Jónsson - Florent Malouda - Benoit Assou-Ekotto,Antolín Alcaraz - Anders Lindegaard - Charlie Adam - Graham Dorrans - David Goodwillie - David N'Gog - Andreas Weimann - Fraizer Campbell - Anton Ferdinand - José Bosingwa - Gary Cahill,25 - 34 - 44 - 19 - 29 - 16 - 33 - 38 - 3 - 14 - 29,32 - 23 - 29 - 34 - 23 - 42 - 16 - 28 - 38 - 11 - 14
0,fake,fake,1994,16,0,Aston Villa,Wolverhampton Wanderers,3.0,2.0,win,José Enrique - Hugo Rodallega - Marc-Antoine Fortuné - DJ Campbell - Chris Martin - Haris Vuckic - Andrey Arshavin - Didier Drogba - Carlos Cuellar - Asamoah Gyan - Kevin Davies,James Milner - Danny Murphy - Leroy Lita - Apostolos Vellios - Ben Watson - Armand Traore - Jermaine Jenas - Jack Colback - Edin Dzeko - Jamie O'Hara - Kemy Agustien,30 - 37 - 41 - 18 - 28 - 41 - 42 - 9 - 46 - 5 - 32,43 - 25 - 6 - 40 - 24 - 9 - 19 - 18 - 33 - 21 - 2
0,fake,fake,1994,16,0,Fulham,Norwich City,2.0,3.0,loss,Andrew Johnson - Keith Andrews - Gabriel Tamas - Fitz Hall - Christophe Berra - Andrea Orlandi - Darren Bent - Josh McEachran - Johan Djourou - John Obi Mikel - Branislav Ivanovic,Alexandre Song - Kieron Dyer - Jermaine Pennant - Dickson Etuhu - Andy Carroll - Brett Emerton - Danny Higginbotham - Ledley King - Daniel Agger - Ben Amos - Conor Sammon,37 - 38 - 31 - 36 - 22 - 7 - 12 - 9 - 16 - 1 - 31,40 - 0 - 35 - 40 - 7 - 44 - 26 - 34 - 44 - 9 - 15
0,fake,fake,1994,16,0,Blackburn Rovers,Manchester City,3.0,2.0,win,Damien Duff - Cheick Tioté - Albert Crusat - Mark Gower - Joleon Lescott - Jerome Thomas - Emmerson Boyce - Diniyar Bilyaletdinov - Gabriel Agbonlahor - Gary Gardner - Emile Heskey,Denis Stracqualursi - David Dunn - Ahmed El Mohamady - David Vaughan - Karl Henry - Asmir Begovic - Chris Herd - Kenwyne Jones - Daniel Sturridge - Gaël Givet - Grant Hanley,28 - 28 - 40 - 5 - 14 - 39 - 32 - 26 - 18 - 44 - 20,29 - 41 - 5 - 22 - 18 - 29 - 31 - 18 - 34 - 7 - 8
0,fake,fake,1994,17,0,Everton,West Bromwich Albion,1.0,3.0,loss,Fabrice Muamba - David Fox - Connor Wickham - Danny Simpson - Kyle Naughton - Alex Oxlade-Chamberlain - Adam Hammill - Jason Lowe - Andrew Surman - Anthony Pilkington - Gervinho,Fabricio Coloccini - Ciaran Clark - Juan Mata - James McFadden - John Terry - Luis Suárez - Alan Hutton - Jody Craddock - Dean Whitehead - Brad Guzan - Luis Antonio Valencia,7 - 9 - 47 - 9 - 18 - 29 - 12 - 35 - 6 - 4 - 10,29 - 6 - 35 - 37 - 42 - 45 - 24 - 19 - 7 - 23 - 5
0,fake,fake,1994,17,0,Liverpool,Wigan Athletic,2.0,2.0,tie,Ashley Cole - Gareth McAuley - Craig Gardner - Chris Baird - Jonny Howson - James Morrison - Marc Albrighton - Darron Gibson - Alejandro Faurlin - Bobby Zamora - John Heitinga,David Wheater - Dedryck Boyata - Adlène Guédioura - Ashley Young - Grant Holt - Aaron Ramsey - Doni - Kevin Doyle - Anthony Modeste - Chris Eagles - Jason Roberts,33 - 2 - 22 - 13 - 32 - 40 - 30 - 44 - 7 - 7 - 17,12 - 19 - 2 - 26 - 42 - 5 - 27 - 20 - 4 - 10 - 44
0,fake,fake,1994,17,0,Arsenal,Swansea City,2.0,3.0,loss,David Junior Hoilett - Angel Rangel - Craig Dawson - Hatem Ben Arfa - Danny Gabbidon - Glenn Whelan - Daniel Ayala - Kieran Gibbs - Glen Johnson - Marc Wilson - Alex,Danny Graham - Chicharito - Jonathan Woodgate - Bacary Sagna - Landon Donovan - Eric Lichaj - Cameron Jerome - Mahamadou Diarra - Jon Flanagan - Marcus Olsson - Ashley Williams,3 - 18 - 6 - 45 - 8 - 30 - 30 - 44 - 8 - 14 - 31,42 - 40 - 34 - 6 - 36 - 26 - 14 - 12 - 30 - 12 - 23
0,fake,fake,1994,17,0,Queens Park Rangers,Tottenham Hotspur,3.0,3.0,tie,John Ruddy - Jermaine Beckford - Darren Fletcher - Leon Barnett - Charles N'Zogbia - Louis Saha - Clint Dempsey - Gareth Bale - Andrew Crofts - Jonás Gutiérrez - Brad Friedel,Joe Hart - Henrique Hilário - Bradley Orr - Gaël Clichy - David Edwards - Jordan Henderson - Garry Monk - James McArthur - James McCarthy - Dorus de Vries - Craig Gordon,43 - 31 - 16 - 11 - 36 - 8 - 21 - 39 - 7 - 45 - 23,24 - 28 - 16 - 25 - 25 - 32 - 5 - 22 - 45 - 47 - 45
0,fake,fake,1994,17,0,Bolton Wanderers,Manchester United,3.0,3.0,tie,Craig Bellamy - Dimitar Berbatov - Jordi Gómez - Jussi Jääskeläinen - David Luiz - Djibril Cissé - Emmanuel Frimpong - Lee Cattermole - Adam Henley - Bradley Johnson - Aaron Hughes,Mark Bunn - Barry Bannan - Anderson - David Jones - Emmanuel Adebayor - George Elokobi - James McClean - Fernando Torres - Brede Hangeland - Bryan Ruiz - Jake Livermore,24 - 26 - 39 - 12 - 24 - 11 - 40 - 12 - 18 - 32 - 47,40 - 32 - 41 - 36 - 19 - 20 - 17 - 9 - 21 - 42 - 32
0,fake,fake,1994,17,0,Sunderland,Stoke City,2.0,2.0,tie,Joey Barton - Jack Rodwell - John Arne Riise - David Pizarro - David Silva - Gary Caldwell - Marc Tierney - Jonathan Walters - Gareth Barry - Gabriel Obertan - Mark Davies,Mario Balotelli - Aaron Lennon - Marouane Chamakh - Benoit Assou-Ekotto - Eggert Jónsson - Adam Bogdan - Kolo Touré - Heidar Helguson - Liam Ridgewell - Chris Smalling - Jamie Mackie,17 - 34 - 26 - 2 - 43 - 32 - 9 - 25 - 21 - 19 - 20,16 - 18 - 44 - 29 - 3 - 33 - 25 - 38 - 29 - 5 - 21
0,fake,fake,1994,17,0,Newcastle United,Aston Villa,3.0,3.0,tie,Luke Moore - Jazz Richards - Francis Coquelin - Leighton Baines - Luka Modric - John O'Shea - Danny Rose - Darren Pratley - Franco Di Santo - Kerim Frei - Ben Foster,Carl Jenkinson - Asamoah Gyan - Kevin Davies - Haris Vuckic - DJ Campbell - Marc-Antoine Fortuné - Didier Drogba - Hugo Rodallega - Fábio Aurélio - Andrey Arshavin - Demba Ba,23 - 16 - 27 - 44 - 31 - 24 - 11 - 18 - 14 - 34 - 30,33 - 5 - 32 - 41 - 18 - 41 - 9 - 37 - 8 - 42 - 11
0,fake,fake,1994,17,0,Chelsea,Fulham,3.0,2.0,win,Kevin Foley - Charlie Adam - David N'Gog - Andreas Weimann - David Goodwillie - Gary Cahill - José Bosingwa - Antolín Alcaraz - Graham Dorrans - Anton Ferdinand - Fraizer Campbell,Andrew Johnson - Aleksandar Kolarov - Josh McEachran - John Obi Mikel - James Collins - Branislav Ivanovic - Andrea Orlandi - Fitz Hall - Johan Djourou - Billy Jones - Darren Bent,34 - 29 - 42 - 16 - 23 - 14 - 11 - 32 - 34 - 38 - 28,37 - 23 - 9 - 1 - 17 - 31 - 7 - 36 - 16 - 14 - 12
